x,y,soilBaseQuality,sunlight,nutrients,pH,organicMatter,compaction,salinity
4,35,0.72,0.62,0.67,0.65,0.47,0.44,0.35
4,36,0.34,0.57,0.48,0.31,0.06,0.23,0.57
4,37,0.79,0.7,0.8,0.59,0.13,0.29,0.58
4,38,0.72,0.67,0.4,0.22,0.6,0.94,0.83
4,39,0.35,0.61,0.33,0.34,0.45,0.92,0.42
4,40,0.35,0.82,0.41,0.51,0.31,0.72,0.5
4,41,0.89,0.86,0.46,0.58,0.4,0.76,0.22
4,42,0.52,0.91,0.47,0.21,0.52,0.31,0.51
4,43,0.52,0.98,0.7,0.36,0.51,0.65,0.13
4,44,0.79,0.56,0.43,0.31,0.23,0.32,0.21
4,45,0.87,0.83,0.71,0.7,0.32,0.48,0.23
4,46,0.89,0.64,0.35,0.54,0.4,0.46,0.57
4,47,0.75,0.81,0.39,0.4,0.09,0.66,0.53
4,48,0.53,0.69,0.61,0.24,0.57,0.26,0.7
4,49,0.35,1.0,0.85,0.5,0.29,0.28,0.45
4,50,0.77,0.84,0.82,0.52,0.25,0.66,0.46
4,51,0.64,0.97,0.88,0.61,0.55,0.68,0.22
4,52,0.55,0.9,0.69,0.34,0.12,0.45,0.66
4,53,0.84,0.94,0.71,0.69,0.07,0.31,0.1
4,54,0.37,0.89,0.68,0.42,0.43,0.86,0.42
4,55,0.6,0.68,0.67,0.35,0.26,0.24,0.24
4,56,0.31,0.55,0.39,0.37,0.47,0.74,0.68
4,57,0.58,0.62,0.63,0.46,0.09,0.31,0.61
4,58,0.33,0.41,0.53,0.67,0.26,0.68,0.63
4,59,0.37,0.71,0.57,0.57,0.18,0.7,0.21
4,60,0.37,0.7,0.61,0.49,0.46,0.8,0.6
4,61,0.69,0.72,0.38,0.28,0.17,0.5,0.62
4,62,0.75,0.98,0.52,0.27,0.3,0.22,0.1
4,63,0.65,0.95,0.34,0.45,0.5,0.81,0.34
4,64,0.88,0.5,0.89,0.56,0.55,0.53,0.17
4,65,0.52,0.62,0.37,0.58,0.45,0.84,0.61
4,66,0.47,0.65,0.46,0.31,0.29,0.78,0.26
4,67,0.82,0.62,0.83,0.25,0.36,0.57,0.3
4,68,0.43,0.88,0.59,0.39,0.43,0.95,0.16
4,69,0.88,0.71,0.38,0.66,0.53,0.55,0.46
4,70,0.31,0.74,0.53,0.47,0.54,0.72,0.12
4,71,0.88,0.91,0.37,0.36,0.56,0.7,0.73
4,72,0.33,0.88,0.42,0.36,0.5,0.59,0.12
4,73,0.83,0.48,0.33,0.27,0.13,0.64,0.15
4,74,0.62,0.83,0.56,0.44,0.46,0.8,0.58
4,75,0.9,0.66,0.78,0.6,0.5,0.63,0.79
4,76,0.34,0.58,0.65,0.68,0.53,0.54,0.77
4,77,0.63,0.43,0.66,0.45,0.56,0.7,0.16
4,78,0.88,0.69,0.42,0.28,0.33,0.23,0.32
4,79,0.61,0.61,0.51,0.54,0.41,0.28,0.49
4,80,0.68,0.55,0.81,0.58,0.06,0.29,0.12
4,81,0.72,0.82,0.35,0.24,0.37,0.52,0.5
4,82,0.57,0.86,0.81,0.63,0.31,0.85,0.44
4,83,0.68,0.55,0.59,0.61,0.58,0.68,0.54
4,84,0.65,0.43,0.8,0.44,0.55,0.93,0.79
4,85,0.84,0.91,0.49,0.48,0.49,0.23,0.31
4,86,0.33,0.41,0.5,0.56,0.08,0.74,0.58
4,87,0.47,0.96,0.75,0.54,0.27,0.44,0.42
4,88,0.87,0.78,0.77,0.21,0.43,0.22,0.43
4,89,0.83,0.59,0.44,0.26,0.07,0.82,0.59
4,90,0.57,0.55,0.88,0.28,0.18,0.32,0.81
4,91,0.67,0.41,0.35,0.58,0.54,0.36,0.75
4,92,0.47,0.54,0.34,0.42,0.12,0.46,0.58
4,93,0.41,0.48,0.66,0.47,0.08,0.79,0.45
4,94,0.58,0.77,0.73,0.59,0.37,0.67,0.42
4,95,0.51,0.5,0.88,0.37,0.57,0.4,0.69
4,96,0.65,0.72,0.54,0.57,0.51,0.33,0.26
4,97,0.35,0.75,0.32,0.42,0.59,0.28,0.54
4,98,0.88,0.58,0.66,0.39,0.46,0.31,0.48
4,99,0.89,0.42,0.47,0.37,0.29,0.85,0.59
5,0,0.72,0.42,0.56,0.68,0.57,0.89,0.24
5,1,0.62,0.42,0.59,0.59,0.28,0.93,0.62
5,2,0.49,0.84,0.34,0.21,0.24,0.83,0.57
5,3,0.79,0.59,0.59,0.68,0.3,0.87,0.24
5,4,0.71,0.88,0.56,0.59,0.5,0.81,0.44
5,5,0.4,0.66,0.73,0.27,0.55,0.92,0.61
5,6,0.85,0.67,0.69,0.24,0.25,0.83,0.78
5,7,0.79,0.71,0.41,0.35,0.3,0.55,0.19
5,8,0.87,0.83,0.42,0.51,0.54,0.44,0.11
5,9,0.74,0.56,0.45,0.51,0.08,0.64,0.22
5,10,0.67,0.47,0.41,0.34,0.48,0.66,0.84
5,11,0.55,0.73,0.69,0.42,0.3,0.63,0.68
5,12,0.86,0.6,0.9,0.31,0.26,0.73,0.56
5,13,0.82,0.67,0.69,0.23,0.3,0.72,0.2
5,14,0.33,0.79,0.66,0.46,0.28,0.27,0.41
5,15,0.32,0.7,0.55,0.37,0.47,0.41,0.64
5,16,0.53,0.77,0.49,0.47,0.56,0.87,0.77
5,17,0.79,0.73,0.85,0.67,0.32,0.64,0.39
5,18,0.89,0.84,0.88,0.27,0.51,0.45,0.85
5,19,0.39,0.82,0.6,0.2,0.45,0.84,0.2
5,20,0.66,0.72,0.47,0.24,0.23,0.39,0.39
5,21,0.53,0.81,0.76,0.43,0.37,0.51,0.76
5,22,0.88,0.92,0.38,0.55,0.42,0.41,0.59
5,23,0.81,0.66,0.76,0.49,0.06,0.85,0.71
5,24,0.8,0.65,0.79,0.45,0.27,0.75,0.78
5,25,0.58,0.86,0.37,0.38,0.6,0.55,0.48
5,26,0.55,0.75,0.89,0.35,0.4,0.9,0.28
5,27,0.46,0.44,0.89,0.39,0.23,0.9,0.62
5,28,0.33,0.94,0.86,0.51,0.19,0.73,0.52
5,29,0.82,0.42,0.6,0.28,0.17,0.87,0.68
5,30,0.79,0.85,0.45,0.59,0.27,0.74,0.48
5,31,0.9,0.86,0.65,0.49,0.16,0.67,0.71
5,32,0.9,0.97,0.55,0.33,0.12,0.52,0.78
5,33,0.63,0.43,0.42,0.45,0.25,0.41,0.66
5,34,0.76,0.76,0.55,0.68,0.38,0.25,0.66
5,35,0.87,0.66,0.7,0.21,0.13,0.8,0.54
5,36,0.81,0.6,0.34,0.3,0.07,0.29,0.45
5,37,0.45,0.45,0.5,0.42,0.07,0.51,0.83
5,38,0.57,0.74,0.31,0.52,0.2,0.38,0.58
5,39,0.38,0.69,0.75,0.31,0.15,0.54,0.73
5,40,0.87,0.46,0.68,0.67,0.35,0.44,0.48
5,41,0.66,0.77,0.34,0.52,0.3,0.82,0.52
5,42,0.44,0.84,0.88,0.64,0.23,0.93,0.6
5,43,0.7,0.86,0.31,0.36,0.51,0.91,0.65
5,44,0.67,0.94,0.65,0.61,0.33,0.67,0.44
5,45,0.51,0.65,0.77,0.39,0.1,0.93,0.37
5,46,0.37,0.97,0.77,0.33,0.21,0.5,0.28
5,47,0.7,0.92,0.32,0.66,0.59,0.59,0.42
5,48,0.61,0.58,0.84,0.25,0.59,0.39,0.26
5,49,0.76,0.5,0.85,0.67,0.19,0.87,0.41
5,50,0.61,0.66,0.64,0.43,0.14,0.33,0.76
5,51,0.81,0.64,0.59,0.7,0.32,0.66,0.83
5,52,0.63,0.75,0.33,0.47,0.31,0.8,0.53
5,53,0.64,0.75,0.64,0.58,0.28,0.65,0.21
5,54,0.83,0.85,0.55,0.2,0.34,0.26,0.42
5,55,0.54,0.71,0.76,0.45,0.18,0.66,0.55
5,56,0.38,0.46,0.54,0.57,0.11,0.78,0.38
5,57,0.32,0.91,0.71,0.59,0.36,0.34,0.25
5,58,0.75,0.59,0.36,0.28,0.56,0.75,0.27
5,59,0.67,0.98,0.38,0.41,0.13,0.86,0.46
5,60,0.72,0.47,0.38,0.41,0.44,0.94,0.26
5,61,0.43,0.97,0.33,0.25,0.29,0.51,0.29
5,62,0.38,0.45,0.62,0.42,0.21,0.22,0.75
5,63,0.31,0.54,0.78,0.6,0.52,0.51,0.68
5,64,0.51,0.43,0.67,0.35,0.3,0.7,0.14
5,65,0.65,0.82,0.64,0.42,0.37,0.87,0.34
5,66,0.54,0.91,0.71,0.68,0.29,0.9,0.5
5,67,0.56,0.66,0.5,0.22,0.09,0.88,0.15
5,68,0.84,0.96,0.52,0.5,0.38,0.69,0.61
5,69,0.51,0.75,0.49,0.57,0.28,0.71,0.39
5,70,0.61,0.78,0.73,0.58,0.1,0.2,0.4
5,71,0.77,0.91,0.4,0.56,0.38,0.47,0.3
5,72,0.54,0.58,0.31,0.56,0.06,0.88,0.35
5,73,0.67,0.61,0.66,0.23,0.16,0.72,0.75
5,74,0.82,0.94,0.87,0.47,0.48,0.55,0.69
5,75,0.87,0.94,0.67,0.59,0.07,0.28,0.8
5,76,0.39,0.99,0.77,0.25,0.41,0.38,0.62
5,77,0.86,0.94,0.7,0.21,0.57,0.62,0.53
5,78,0.6,0.48,0.6,0.61,0.14,0.87,0.29
5,79,0.45,0.89,0.73,0.56,0.28,0.27,0.6
5,80,0.58,0.65,0.79,0.41,0.37,0.32,0.78
5,81,0.89,0.99,0.43,0.67,0.3,0.69,0.15
5,82,0.6,0.68,0.5,0.58,0.39,0.42,0.43
5,83,0.5,0.73,0.43,0.68,0.27,0.33,0.21
5,84,0.68,0.72,0.57,0.66,0.13,0.33,0.71
5,85,0.44,0.59,0.83,0.44,0.1,0.57,0.56
5,86,0.35,0.45,0.51,0.58,0.46,0.64,0.76
5,87,0.38,0.94,0.52,0.53,0.18,0.88,0.15
5,88,0.38,0.88,0.82,0.61,0.52,0.6,0.78
5,89,0.39,0.48,0.61,0.59,0.46,0.72,0.15
5,90,0.38,0.87,0.62,0.28,0.08,0.34,0.32
5,91,0.68,0.78,0.82,0.32,0.16,0.74,0.22
5,92,0.41,0.65,0.59,0.33,0.21,0.69,0.21
5,93,0.51,0.55,0.71,0.61,0.38,0.36,0.23
5,94,0.84,0.92,0.35,0.61,0.5,0.7,0.46
5,95,0.58,0.82,0.41,0.45,0.08,0.36,0.69
5,96,0.7,0.73,0.54,0.49,0.19,0.65,0.77
5,97,0.4,0.77,0.6,0.61,0.26,0.7,0.53
5,98,0.42,0.45,0.88,0.36,0.15,0.72,0.22
5,99,0.32,0.68,0.88,0.23,0.35,0.88,0.16
6,0,0.4,0.52,0.81,0.44,0.31,0.91,0.47
6,1,0.47,0.53,0.49,0.66,0.22,0.81,0.67
6,2,0.41,0.8,0.88,0.6,0.33,0.86,0.57
6,3,0.35,0.95,0.71,0.38,0.25,0.21,0.54
6,4,0.37,0.64,0.54,0.23,0.24,0.47,0.14
6,5,0.58,0.52,0.72,0.52,0.2,0.23,0.41
6,6,0.42,0.79,0.31,0.62,0.35,0.37,0.51
6,7,0.52,0.92,0.39,0.53,0.29,0.49,0.55
6,8,0.6,0.85,0.8,0.41,0.16,0.85,0.1
6,9,0.71,0.92,0.69,0.26,0.06,0.58,0.25
6,10,0.32,0.72,0.52,0.66,0.13,0.69,0.81
6,11,0.78,0.85,0.6,0.34,0.07,0.47,0.48
6,12,0.68,0.48,0.84,0.31,0.29,0.65,0.63
6,13,0.35,0.61,0.68,0.61,0.17,0.81,0.33
6,14,0.82,0.63,0.54,0.69,0.28,0.43,0.54
6,15,0.85,0.71,0.37,0.53,0.23,0.9,0.37
6,16,0.34,0.96,0.48,0.51,0.35,0.36,0.32
6,17,0.47,0.92,0.89,0.36,0.45,0.89,0.41
6,18,0.78,0.48,0.56,0.21,0.31,0.22,0.44
6,19,0.75,0.5,0.58,0.3,0.08,0.61,0.35
6,20,0.41,0.61,0.6,0.49,0.06,0.94,0.29
6,21,0.43,0.57,0.83,0.28,0.17,0.66,0.57
6,22,0.52,0.77,0.66,0.64,0.28,0.62,0.39
6,23,0.59,0.94,0.72,0.29,0.07,0.71,0.25
6,24,0.67,0.98,0.53,0.46,0.23,0.42,0.67
6,25,0.52,0.79,0.32,0.46,0.54,0.24,0.64
6,26,0.58,0.9,0.86,0.5,0.1,0.39,0.77
6,27,0.75,0.72,0.87,0.36,0.57,0.33,0.52
6,28,0.32,0.52,0.87,0.64,0.52,0.89,0.31
6,29,0.45,0.71,0.87,0.42,0.51,0.84,0.75
6,30,0.73,0.73,0.79,0.55,0.53,0.44,0.31
6,31,0.84,0.85,0.71,0.52,0.09,0.83,0.59
6,32,0.61,0.53,0.81,0.26,0.13,0.36,0.24
6,33,0.62,0.62,0.66,0.51,0.12,0.35,0.57
6,34,0.36,0.62,0.38,0.48,0.11,0.78,0.73
6,35,0.57,0.98,0.53,0.65,0.23,0.45,0.5
6,36,0.62,0.67,0.88,0.64,0.51,0.25,0.45
6,37,0.45,0.85,0.51,0.28,0.19,0.74,0.85
6,38,0.46,0.85,0.82,0.24,0.18,0.94,0.12
6,39,0.53,0.56,0.36,0.35,0.42,0.62,0.35
6,40,0.31,0.74,0.5,0.69,0.1,0.4,0.79
6,41,0.49,0.94,0.51,0.21,0.25,0.48,0.58
6,42,0.43,0.69,0.33,0.54,0.21,0.69,0.51
6,43,0.5,0.97,0.37,0.5,0.52,0.73,0.58
6,44,0.37,0.53,0.42,0.52,0.33,0.86,0.34
6,45,0.83,0.44,0.8,0.31,0.41,0.88,0.15
6,46,0.66,0.93,0.34,0.31,0.12,0.85,0.31
6,47,0.71,0.91,0.48,0.42,0.56,0.69,0.35
6,48,0.77,1.0,0.31,0.25,0.23,0.54,0.46
6,49,0.6,0.81,0.72,0.24,0.44,0.71,0.4
6,50,0.35,0.96,0.67,0.24,0.58,0.7,0.49
6,51,0.62,0.9,0.69,0.49,0.33,0.36,0.25
6,52,0.65,0.91,0.52,0.4,0.33,0.58,0.24
6,53,0.75,0.74,0.42,0.35,0.11,0.36,0.36
6,54,0.56,0.63,0.73,0.36,0.26,0.87,0.46
6,55,0.38,0.96,0.79,0.3,0.52,0.44,0.36
6,56,0.47,0.66,0.38,0.41,0.12,0.8,0.53
6,57,0.52,0.72,0.59,0.3,0.55,0.48,0.33
6,58,0.69,0.67,0.45,0.55,0.42,0.77,0.23
6,59,0.64,0.74,0.4,0.26,0.28,0.37,0.75
6,60,0.51,0.68,0.74,0.67,0.35,0.77,0.25
6,61,0.89,0.43,0.62,0.24,0.13,0.33,0.82
6,62,0.66,0.93,0.43,0.67,0.17,0.57,0.84
6,63,0.44,0.67,0.49,0.62,0.21,0.29,0.62
6,64,0.36,0.75,0.88,0.54,0.26,0.6,0.48
6,65,0.39,0.48,0.81,0.66,0.55,0.82,0.7
6,66,0.45,0.4,0.83,0.27,0.25,0.77,0.75
6,67,0.4,0.55,0.58,0.29,0.34,0.24,0.63
6,68,0.41,0.82,0.67,0.33,0.14,0.57,0.18
6,69,0.47,0.46,0.53,0.32,0.45,0.84,0.1
6,70,0.4,0.95,0.35,0.36,0.36,0.69,0.24
6,71,0.84,0.53,0.54,0.49,0.29,0.24,0.24
6,72,0.35,0.52,0.66,0.21,0.57,0.44,0.24
6,73,0.61,0.51,0.47,0.39,0.54,0.62,0.48
6,74,0.55,0.41,0.81,0.32,0.41,0.33,0.49
6,75,0.89,0.86,0.39,0.5,0.56,0.71,0.64
6,76,0.37,0.93,0.52,0.69,0.36,0.68,0.25
6,77,0.54,0.77,0.37,0.46,0.5,0.35,0.17
6,78,0.88,0.51,0.54,0.41,0.28,0.61,0.6
6,79,0.82,0.57,0.32,0.38,0.1,0.81,0.46
6,80,0.79,0.69,0.46,0.59,0.6,0.48,0.6
6,81,0.45,0.97,0.54,0.24,0.14,0.39,0.39
6,82,0.4,0.55,0.59,0.68,0.19,0.73,0.66
6,83,0.7,0.84,0.63,0.41,0.14,0.25,0.61
6,84,0.86,0.66,0.46,0.36,0.24,0.82,0.59
6,85,0.63,0.58,0.61,0.69,0.21,0.91,0.12
6,86,0.64,0.67,0.61,0.67,0.38,0.92,0.74
6,87,0.47,0.44,0.49,0.52,0.6,0.52,0.38
6,88,0.76,0.88,0.8,0.21,0.08,0.67,0.2
6,89,0.41,0.55,0.63,0.57,0.48,0.84,0.67
6,90,0.49,0.84,0.5,0.37,0.12,0.37,0.46
6,91,0.56,0.44,0.87,0.39,0.06,0.22,0.12
6,92,0.6,0.97,0.81,0.28,0.4,0.49,0.69
6,93,0.45,0.52,0.89,0.46,0.53,0.86,0.43
6,94,0.37,0.93,0.72,0.57,0.15,0.58,0.67
6,95,0.67,0.89,0.53,0.34,0.24,0.6,0.67
6,96,0.47,0.98,0.47,0.67,0.14,0.72,0.17
6,97,0.65,0.69,0.7,0.3,0.55,0.63,0.56
6,98,0.39,0.84,0.89,0.23,0.2,0.24,0.37
6,99,0.59,0.62,0.68,0.52,0.29,0.62,0.51
7,0,0.62,0.51,0.83,0.62,0.54,0.69,0.17
7,1,0.33,0.67,0.5,0.68,0.35,0.68,0.54
7,2,0.5,0.5,0.54,0.58,0.56,0.75,0.68
7,3,0.38,0.99,0.84,0.3,0.56,0.59,0.84
7,4,0.34,0.46,0.75,0.69,0.3,0.88,0.34
7,5,0.89,0.75,0.89,0.66,0.37,0.55,0.22
7,6,0.49,0.78,0.76,0.28,0.18,0.59,0.37
7,7,0.79,0.72,0.57,0.48,0.59,0.79,0.11
7,8,0.45,0.8,0.62,0.48,0.2,0.82,0.41
7,9,0.71,0.47,0.84,0.42,0.48,0.69,0.79
7,10,0.76,0.73,0.63,0.69,0.22,0.29,0.25
7,11,0.66,0.57,0.45,0.23,0.22,0.45,0.46
7,12,0.58,0.96,0.56,0.51,0.11,0.22,0.53
7,13,0.55,0.86,0.61,0.3,0.36,0.42,0.23
7,14,0.51,0.98,0.36,0.46,0.18,0.63,0.35
7,15,0.86,0.42,0.75,0.59,0.13,0.8,0.78
7,16,0.8,0.57,0.37,0.32,0.17,0.64,0.32
7,17,0.88,0.52,0.54,0.4,0.19,0.23,0.58
7,18,0.37,0.41,0.78,0.68,0.33,0.39,0.2
7,19,0.74,0.55,0.58,0.58,0.26,0.63,0.6
7,20,0.86,0.81,0.81,0.49,0.09,0.73,0.31
7,21,0.41,0.54,0.51,0.31,0.34,0.85,0.27
7,22,0.34,0.71,0.87,0.41,0.48,0.93,0.19
7,23,0.74,0.93,0.43,0.59,0.37,0.87,0.14
7,24,0.64,0.82,0.32,0.61,0.59,0.55,0.83
7,25,0.81,0.64,0.82,0.32,0.1,0.76,0.41
7,26,0.38,0.62,0.75,0.53,0.5,0.38,0.68
7,27,0.78,0.67,0.44,0.25,0.33,0.25,0.79
7,28,0.42,0.51,0.89,0.21,0.34,0.24,0.25
7,29,0.4,0.78,0.6,0.47,0.34,0.38,0.75
7,30,0.4,0.62,0.87,0.31,0.23,0.23,0.63
7,31,0.79,0.91,0.6,0.24,0.23,0.84,0.53
7,32,0.7,0.85,0.58,0.56,0.4,0.57,0.71
7,33,0.61,0.77,0.57,0.45,0.07,0.81,0.18
7,34,0.52,0.62,0.5,0.6,0.37,0.9,0.3
7,35,0.83,0.53,0.62,0.53,0.45,0.95,0.2
7,36,0.54,0.87,0.57,0.56,0.25,0.9,0.77
7,37,0.79,0.69,0.32,0.35,0.17,0.74,0.17
7,38,0.56,0.53,0.46,0.33,0.17,0.53,0.83
7,39,0.53,0.52,0.43,0.5,0.1,0.65,0.18
7,40,0.58,0.5,0.82,0.3,0.1,0.81,0.6
7,41,0.48,0.87,0.66,0.61,0.14,0.87,0.6
7,42,0.75,0.54,0.76,0.46,0.06,0.92,0.8
7,43,0.6,0.72,0.87,0.31,0.2,0.75,0.34
7,44,0.44,0.67,0.69,0.51,0.22,0.6,0.35
7,45,0.84,0.75,0.89,0.67,0.6,0.93,0.73
7,46,0.53,0.93,0.49,0.24,0.6,0.92,0.83
7,47,0.63,0.92,0.41,0.25,0.15,0.56,0.12
7,48,0.84,0.67,0.54,0.62,0.17,0.69,0.58
7,49,0.67,0.41,0.58,0.25,0.32,0.81,0.28
7,50,0.37,0.66,0.84,0.22,0.13,0.52,0.65
7,51,0.86,0.76,0.64,0.37,0.33,0.82,0.68
7,52,0.68,0.73,0.48,0.43,0.27,0.28,0.67
7,53,0.5,0.79,0.75,0.48,0.23,0.56,0.43
7,54,0.38,0.49,0.6,0.45,0.5,0.56,0.22
7,55,0.78,0.79,0.4,0.66,0.51,0.71,0.54
7,56,0.67,0.51,0.65,0.58,0.59,0.29,0.69
7,57,0.62,0.85,0.85,0.69,0.17,0.28,0.78
7,58,0.84,0.6,0.81,0.44,0.54,0.88,0.44
7,59,0.77,0.83,0.65,0.24,0.35,0.43,0.28
7,60,0.39,0.43,0.53,0.68,0.38,0.45,0.19
7,61,0.49,0.64,0.35,0.2,0.54,0.78,0.7
7,62,0.45,0.82,0.58,0.59,0.57,0.51,0.5
7,63,0.75,0.54,0.75,0.22,0.45,0.82,0.61
7,64,0.32,0.88,0.52,0.58,0.24,0.5,0.22
7,65,0.64,0.78,0.44,0.67,0.32,0.77,0.1
7,66,0.76,0.75,0.86,0.39,0.39,0.59,0.83
7,67,0.83,0.61,0.79,0.32,0.51,0.9,0.71
7,68,0.51,0.69,0.68,0.31,0.41,0.45,0.4
7,69,0.79,0.76,0.38,0.45,0.25,0.47,0.44
7,70,0.37,0.68,0.39,0.29,0.28,0.93,0.8
7,71,0.81,0.82,0.36,0.54,0.08,0.75,0.26
7,72,0.38,0.66,0.67,0.38,0.56,0.78,0.7
7,73,0.54,0.52,0.37,0.36,0.1,0.42,0.11
7,74,0.78,0.53,0.81,0.43,0.37,0.6,0.76
7,75,0.39,0.4,0.9,0.47,0.53,0.44,0.54
7,76,0.44,0.58,0.52,0.27,0.28,0.39,0.46
7,77,0.73,0.85,0.57,0.55,0.49,0.6,0.63
7,78,0.73,0.88,0.73,0.64,0.49,0.94,0.15
7,79,0.68,0.52,0.86,0.34,0.08,0.36,0.25
7,80,0.72,0.98,0.84,0.29,0.28,0.38,0.41
7,81,0.63,0.7,0.33,0.58,0.43,0.38,0.56
7,82,0.45,0.95,0.4,0.29,0.28,0.79,0.21
7,83,0.51,0.82,0.75,0.22,0.35,0.58,0.38
7,84,0.41,0.83,0.71,0.51,0.38,0.49,0.3
7,85,0.85,0.45,0.38,0.32,0.13,0.83,0.58
7,86,0.65,0.53,0.6,0.29,0.28,0.42,0.79
7,87,0.54,0.41,0.77,0.69,0.07,0.49,0.22
7,88,0.58,0.83,0.43,0.35,0.13,0.26,0.24
7,89,0.87,0.61,0.82,0.65,0.33,0.29,0.55
7,90,0.39,0.87,0.33,0.29,0.37,0.3,0.44
7,91,0.65,0.6,0.77,0.61,0.13,0.46,0.64
7,92,0.6,0.89,0.67,0.45,0.47,0.59,0.32
7,93,0.67,0.48,0.49,0.24,0.26,0.2,0.51
7,94,0.31,0.5,0.73,0.57,0.56,0.34,0.39
7,95,0.82,0.6,0.77,0.65,0.26,0.33,0.31
7,96,0.86,0.65,0.86,0.28,0.13,0.39,0.65
7,97,0.64,0.61,0.52,0.56,0.47,0.32,0.7
7,98,0.72,0.86,0.71,0.42,0.36,0.35,0.35
7,99,0.85,0.46,0.66,0.58,0.26,0.94,0.57
8,0,0.72,0.61,0.62,0.56,0.25,0.65,0.23
8,1,0.39,0.9,0.83,0.21,0.13,0.77,0.69
8,2,0.65,0.44,0.3,0.29,0.24,0.81,0.31
8,3,0.66,0.97,0.47,0.44,0.07,0.7,0.23
8,4,0.55,0.99,0.62,0.67,0.33,0.73,0.8
8,5,0.74,0.45,0.41,0.37,0.54,0.67,0.42
8,6,0.86,0.57,0.84,0.51,0.49,0.69,0.58
8,7,0.86,0.62,0.69,0.21,0.07,0.9,0.71
8,8,0.57,0.87,0.59,0.56,0.53,0.34,0.61
8,9,0.37,0.76,0.79,0.5,0.3,0.41,0.52
8,10,0.89,0.79,0.57,0.56,0.15,0.27,0.38
8,11,0.8,0.85,0.64,0.65,0.46,0.83,0.79
8,12,0.37,0.47,0.3,0.27,0.23,0.54,0.2
8,13,0.85,0.9,0.52,0.33,0.19,0.88,0.76
8,14,0.82,0.82,0.38,0.7,0.14,0.51,0.63
8,15,0.61,0.75,0.71,0.28,0.32,0.53,0.53
8,16,0.65,0.93,0.59,0.56,0.1,0.54,0.34
8,17,0.54,0.82,0.48,0.56,0.48,0.66,0.21
8,18,0.33,0.52,0.58,0.54,0.31,0.77,0.43
8,19,0.5,0.66,0.43,0.31,0.3,0.46,0.69
8,20,0.78,0.7,0.86,0.31,0.05,0.67,0.66
8,21,0.3,0.43,0.33,0.53,0.5,0.35,0.58
8,22,0.5,0.97,0.82,0.29,0.32,0.62,0.84
8,23,0.54,0.48,0.61,0.53,0.29,0.61,0.83
8,24,0.62,0.82,0.67,0.45,0.47,0.87,0.4
8,25,0.85,0.7,0.48,0.39,0.08,0.87,0.24
8,26,0.51,0.42,0.88,0.35,0.25,0.57,0.45
8,27,0.51,0.95,0.47,0.67,0.37,0.22,0.73
8,28,0.74,0.91,0.65,0.45,0.3,0.83,0.44
8,29,0.57,0.71,0.9,0.48,0.15,0.2,0.35
8,30,0.43,0.54,0.83,0.67,0.21,0.56,0.66
8,31,0.57,0.47,0.62,0.53,0.22,0.21,0.59
8,32,0.38,0.62,0.89,0.68,0.6,0.46,0.83
8,33,0.41,0.55,0.72,0.25,0.23,0.68,0.51
8,34,0.6,0.7,0.43,0.62,0.16,0.48,0.83
8,35,0.55,0.98,0.54,0.37,0.5,0.9,0.32
8,36,0.85,0.74,0.5,0.61,0.28,0.68,0.75
8,37,0.52,0.93,0.51,0.63,0.29,0.68,0.36
8,38,0.65,0.79,0.76,0.34,0.35,0.48,0.71
8,39,0.68,0.69,0.65,0.4,0.38,0.23,0.79
8,40,0.31,0.91,0.32,0.56,0.37,0.75,0.57
8,41,0.7,0.68,0.83,0.25,0.07,0.74,0.65
8,42,0.41,0.92,0.48,0.58,0.5,0.6,0.82
8,43,0.88,0.57,0.9,0.26,0.16,0.51,0.38
8,44,0.39,0.48,0.87,0.66,0.21,0.6,0.48
8,45,0.55,0.91,0.86,0.34,0.15,0.76,0.77
8,46,0.35,0.75,0.79,0.49,0.47,0.73,0.6
8,47,0.9,0.93,0.43,0.26,0.37,0.69,0.76
8,48,0.6,0.96,0.62,0.33,0.47,0.88,0.56
8,49,0.66,0.43,0.43,0.4,0.41,0.66,0.65
8,50,0.34,0.7,0.46,0.44,0.11,0.21,0.11
8,51,0.75,0.62,0.67,0.2,0.22,0.66,0.35
8,52,0.43,0.78,0.32,0.64,0.33,0.66,0.68
8,53,0.84,0.88,0.88,0.2,0.22,0.25,0.4
8,54,0.42,0.57,0.85,0.59,0.16,0.52,0.37
8,55,0.41,0.73,0.53,0.44,0.53,0.69,0.81
8,56,0.32,0.83,0.61,0.46,0.46,0.73,0.51
8,57,0.58,0.48,0.58,0.3,0.24,0.87,0.24
8,58,0.64,0.89,0.83,0.5,0.47,0.83,0.45
8,59,0.34,0.76,0.71,0.47,0.4,0.29,0.49
8,60,0.77,0.97,0.47,0.28,0.05,0.66,0.84
8,61,0.57,0.6,0.57,0.32,0.26,0.65,0.64
8,62,0.61,0.46,0.56,0.23,0.21,0.43,0.49
8,63,0.56,0.7,0.88,0.23,0.17,0.34,0.42
8,64,0.54,0.45,0.41,0.21,0.19,0.35,0.79
8,65,0.64,0.98,0.35,0.31,0.57,0.33,0.58
8,66,0.39,0.42,0.83,0.54,0.32,0.8,0.37
8,67,0.41,0.85,0.84,0.36,0.52,0.31,0.45
8,68,0.82,0.72,0.82,0.37,0.17,0.4,0.31
8,69,0.87,0.62,0.61,0.27,0.15,0.36,0.82
8,70,0.52,0.44,0.7,0.49,0.54,0.73,0.63
