LandIndex,TileX,TileY,CropName,Growth,TimeToMature,SoilQuality
628,6,27,Rice,0.77,81.1,0.5
629,6,28,Corn,0.59,74.8,0.52
630,6,29,Barley,0.81,76.7,0.63
631,6,30,Rice,0.52,82.9,0.3
632,6,31,Barley,0.54,64.2,0.87
633,6,32,Wheat,0.59,82.5,0.44
634,6,33,Barley,0.79,71.2,0.4
635,6,34,Soy,0.88,83.6,0.68
636,6,35,Soy,0.89,66.6,0.81
637,6,36,Corn,0.64,83.8,0.69
638,6,37,Soy,0.69,83.7,0.68
639,6,38,Wheat,0.62,69.6,0.59
640,6,39,Barley,0.52,83.9,0.83
641,6,40,Barley,0.75,63.7,0.88
642,6,41,Rice,0.77,84.3,0.66
643,6,42,Rice,0.97,64.4,0.35
644,6,43,Rice,0.86,89.6,0.36
645,6,44,Barley,0.97,77.6,0.55
646,6,45,Barley,0.64,83.5,0.6
647,6,46,Rice,0.86,76.9,0.68
648,6,47,Barley,0.8,77.4,0.9
649,6,48,Wheat,0.65,74.5,0.72
650,6,49,Rice,0.61,64.1,0.82
651,6,50,Soy,0.65,68.2,0.87
652,6,51,Rice,0.99,88.1,0.42
653,6,52,Soy,0.51,71.2,0.5
654,6,53,Corn,0.95,61.7,0.71
655,6,54,Soy,0.89,83.9,0.69
656,6,55,Wheat,0.77,81.4,0.55
657,6,56,Barley,0.93,69.2,0.81
658,6,57,Wheat,0.53,71.1,0.89
659,6,58,Corn,0.77,74.7,0.54
660,6,59,Wheat,0.64,64.3,0.51
661,6,60,Wheat,0.5,89.8,0.47
662,6,61,Corn,0.81,71.3,0.64
663,6,62,Wheat,0.83,85.7,0.67
664,6,63,Corn,0.8,84.9,0.41
665,6,64,Barley,0.7,68.0,0.47
666,6,65,Rice,0.9,62.4,0.37
667,6,66,Barley,0.67,73.4,0.84
668,6,67,Barley,0.8,66.6,0.69
669,6,68,Barley,1.0,71.4,0.63
670,6,69,Wheat,0.92,87.6,0.85
671,6,70,Barley,0.82,77.6,0.89
672,6,71,Corn,0.84,72.7,0.31
673,6,72,Corn,0.92,77.8,0.77
674,6,73,Corn,0.59,63.1,0.62
675,6,74,Corn,0.56,82.8,0.3
676,6,75,Barley,0.61,77.0,0.56
677,6,76,Soy,0.87,89.1,0.76
678,6,77,Rice,0.88,71.8,0.75
679,6,78,Soy,0.51,65.6,0.86
680,6,79,Wheat,0.53,65.4,0.67
681,6,80,Barley,0.99,85.7,0.44
682,6,81,Soy,0.75,73.8,0.74
683,6,82,Barley,0.77,68.8,0.89
684,6,83,Corn,0.81,83.7,0.83
685,6,84,Wheat,0.98,82.1,0.3
686,6,85,Soy,0.58,87.3,0.56
687,6,86,Rice,0.82,86.0,0.42
688,6,87,Corn,0.54,62.9,0.6
689,6,88,Corn,0.76,65.2,0.54
690,6,89,Wheat,0.72,73.8,0.64
691,6,90,Corn,0.63,86.8,0.8
692,6,91,Corn,0.72,82.4,0.69
693,6,92,Soy,0.85,63.9,0.51
694,6,93,Corn,0.92,65.7,0.5
695,6,94,Wheat,0.89,73.9,0.43
696,6,95,Barley,0.79,80.7,0.61
697,6,96,Wheat,0.95,65.9,0.79
698,6,97,Wheat,0.85,62.5,0.3
699,6,98,Barley,0.92,60.6,0.73
700,6,99,Soy,0.7,63.9,0.6
701,7,0,Rice,0.85,72.3,0.82
702,7,1,Rice,0.54,85.9,0.61
703,7,2,Wheat,0.98,61.2,0.83
704,7,3,Soy,0.81,80.4,0.74
705,7,4,Soy,0.93,64.0,0.59
706,7,5,Soy,0.74,74.7,0.48
707,7,6,Soy,0.52,68.6,0.88
708,7,7,Wheat,0.75,85.2,0.43
709,7,8,Corn,0.86,79.9,0.77
710,7,9,Rice,0.53,68.9,0.71
711,7,10,Rice,0.55,75.1,0.55
712,7,11,Barley,0.53,82.7,0.73
713,7,12,Wheat,0.56,86.0,0.38
714,7,13,Rice,0.81,78.6,0.44
715,7,14,Wheat,0.94,78.4,0.73
716,7,15,Wheat,0.74,63.1,0.38
717,7,16,Soy,0.9,75.6,0.84
718,7,17,Barley,0.7,84.5,0.66
719,7,18,Wheat,0.93,80.5,0.34
720,7,19,Rice,0.58,61.4,0.76
721,7,20,Rice,0.79,81.0,0.56
722,7,21,Barley,0.76,72.1,0.48
723,7,22,Wheat,0.55,80.5,0.62
724,7,23,Soy,0.62,84.3,0.75
725,7,24,Barley,0.74,65.2,0.85
726,7,25,Wheat,0.89,86.1,0.49
727,7,26,Barley,0.95,65.8,0.72
728,7,27,Soy,0.87,68.6,0.5
729,7,28,Corn,0.65,80.4,0.31
730,7,29,Corn,0.55,81.8,0.88
731,7,30,Corn,0.76,72.8,0.48
732,7,31,Soy,0.67,63.4,0.58
733,7,32,Soy,0.78,87.5,0.69
734,7,33,Barley,0.7,70.4,0.71
735,7,34,Rice,0.69,89.0,0.79
736,7,35,Soy,0.96,85.5,0.53
737,7,36,Soy,0.83,68.9,0.72
738,7,37,Corn,0.83,82.4,0.67
739,7,38,Corn,0.57,68.2,0.89
740,7,39,Corn,0.69,60.8,0.74
741,7,40,Rice,0.88,67.9,0.87
742,7,41,Corn,0.78,64.8,0.47
743,7,42,Corn,0.73,69.2,0.57
744,7,43,Rice,0.99,74.3,0.62
745,7,44,Corn,0.57,64.5,0.81
746,7,45,Barley,0.58,62.9,0.55
747,7,46,Barley,0.78,75.3,0.63
748,7,47,Wheat,0.7,70.4,0.38
749,7,48,Barley,0.74,73.4,0.42
750,7,49,Rice,0.77,89.7,0.53
751,7,50,Corn,0.56,70.6,0.33
752,7,51,Wheat,0.64,78.1,0.35
753,7,52,Soy,0.77,74.5,0.72
754,7,53,Soy,0.6,82.1,0.34
755,7,54,Barley,0.92,89.5,0.3
756,7,55,Wheat,0.89,75.7,0.34
757,7,56,Soy,0.78,70.5,0.68
758,7,57,Soy,0.75,64.9,0.64
759,7,58,Soy,0.96,84.4,0.79
760,7,59,Barley,0.88,62.2,0.42
761,7,60,Barley,0.52,77.4,0.65
762,7,61,Wheat,0.61,82.9,0.78
763,7,62,Barley,0.54,65.8,0.73
764,7,63,Barley,1.0,74.4,0.49
765,7,64,Rice,0.71,71.9,0.67
766,7,65,Barley,0.57,66.3,0.74
767,7,66,Wheat,0.68,86.5,0.79
768,7,67,Barley,0.99,76.0,0.89
769,7,68,Barley,0.57,85.7,0.54
770,7,69,Rice,0.68,85.5,0.32
771,7,70,Wheat,0.64,89.4,0.61
772,7,71,Soy,0.9,87.6,0.49
773,7,72,Rice,0.51,82.0,0.48
774,7,73,Barley,0.97,80.3,0.71
775,7,74,Corn,0.93,64.9,0.33
776,7,75,Rice,0.68,72.9,0.62
777,7,76,Rice,0.95,76.9,0.68
778,7,77,Wheat,0.71,61.9,0.74
779,7,78,Soy,0.65,64.6,0.88
780,7,79,Soy,0.7,79.2,0.31
781,7,80,Soy,0.91,64.4,0.61
782,7,81,Rice,0.78,70.2,0.82
783,7,82,Corn,0.61,61.1,0.42
784,7,83,Wheat,0.53,65.1,0.89
785,7,84,Corn,0.8,76.6,0.41
786,7,85,Soy,0.91,79.3,0.68
787,7,86,Rice,0.93,63.1,0.34
788,7,87,Soy,0.91,67.2,0.61
789,7,88,Corn,0.76,71.9,0.45
790,7,89,Soy,0.69,80.5,0.49
791,7,90,Barley,0.99,62.3,0.52
792,7,91,Wheat,0.96,73.5,0.44
793,7,92,Corn,0.88,82.1,0.82
794,7,93,Barley,0.72,64.2,0.39
795,7,94,Soy,0.99,76.4,0.56
796,7,95,Wheat,0.69,73.2,0.89
797,7,96,Wheat,0.84,71.7,0.65
798,7,97,Wheat,0.65,88.0,0.68
799,7,98,Rice,0.92,71.9,0.74
800,7,99,Wheat,0.93,73.4,0.82
801,8,0,Barley,0.75,61.9,0.79
802,8,1,Corn,0.78,71.0,0.52
803,8,2,Barley,0.97,75.7,0.8
804,8,3,Soy,0.57,60.3,0.42
805,8,4,Rice,0.74,61.5,0.54
806,8,5,Rice,0.76,67.2,0.7
807,8,6,Soy,0.91,82.3,0.45
808,8,7,Corn,0.89,83.5,0.51
809,8,8,Rice,0.8,84.0,0.61
810,8,9,Soy,0.58,77.2,0.44
811,8,10,Soy,0.7,85.1,0.76
812,8,11,Soy,0.55,64.1,0.74
813,8,12,Soy,0.58,87.7,0.85
814,8,13,Wheat,0.61,84.2,0.34
815,8,14,Corn,0.67,78.0,0.84
816,8,15,Soy,0.72,77.4,0.31
817,8,16,Wheat,0.86,63.3,0.79
818,8,17,Wheat,0.51,84.0,0.45
819,8,18,Barley,0.94,74.9,0.69
820,8,19,Soy,1.0,84.6,0.7
821,8,20,Wheat,0.98,69.5,0.53
822,8,21,Barley,0.71,61.5,0.42
823,8,22,Barley,0.7,75.2,0.32
824,8,23,Soy,0.76,86.4,0.65
825,8,24,Rice,0.83,62.7,0.72
826,8,25,Wheat,0.64,72.3,0.52
827,8,26,Rice,0.83,85.0,0.41
828,8,27,Barley,0.65,66.9,0.4
829,8,28,Rice,0.83,67.9,0.46
830,8,29,Rice,0.83,78.6,0.78
831,8,30,Soy,0.5,85.9,0.39
832,8,31,Barley,0.94,77.3,0.56
833,8,32,Corn,0.6,63.1,0.69
834,8,33,Wheat,1.0,87.9,0.81
835,8,34,Soy,0.78,76.1,0.61
836,8,35,Soy,0.69,70.3,0.71
837,8,36,Corn,0.55,82.6,0.61
838,8,37,Soy,0.84,80.7,0.75
839,8,38,Barley,0.68,69.2,0.77
840,8,39,Soy,0.98,85.7,0.77
841,8,40,Soy,0.93,62.5,0.74
842,8,41,Corn,0.56,86.4,0.79
843,8,42,Wheat,0.73,63.0,0.78
844,8,43,Wheat,0.72,61.1,0.82
845,8,44,Rice,0.85,85.9,0.58
846,8,45,Barley,0.64,62.0,0.83
847,8,46,Corn,0.92,89.7,0.34
848,8,47,Wheat,0.97,62.5,0.51
849,8,48,Corn,0.78,84.9,0.85
850,8,49,Rice,0.96,88.9,0.55
851,8,50,Wheat,0.66,77.2,0.82
852,8,51,Corn,0.66,65.1,0.63
853,8,52,Barley,0.86,64.9,0.45
854,8,53,Barley,0.72,82.8,0.36
855,8,54,Rice,0.64,62.0,0.72
856,8,55,Wheat,0.65,80.6,0.43
857,8,56,Wheat,0.92,68.6,0.65
858,8,57,Barley,0.82,87.8,0.54
859,8,58,Rice,0.9,76.6,0.7
860,8,59,Soy,0.71,66.7,0.67
861,8,60,Barley,0.97,85.4,0.66
862,8,61,Barley,0.95,89.5,0.61
863,8,62,Corn,0.52,82.3,0.71
864,8,63,Rice,0.68,80.9,0.73
865,8,64,Soy,0.54,85.7,0.43
866,8,65,Rice,0.62,60.6,0.66
867,8,66,Rice,0.96,86.7,0.31
868,8,67,Barley,0.95,67.5,0.61
869,8,68,Barley,0.53,77.7,0.78
870,8,69,Barley,0.52,73.4,0.34
871,8,70,Corn,0.82,73.0,0.49
872,8,71,Soy,0.62,73.5,0.32
873,8,72,Soy,0.5,80.5,0.64
874,8,73,Rice,0.92,80.3,0.86
875,8,74,Barley,0.69,71.3,0.49
876,8,75,Rice,0.71,89.8,0.52
877,8,76,Barley,0.55,89.0,0.43
878,8,77,Rice,0.74,64.7,0.74
879,8,78,Rice,0.89,80.6,0.6
880,8,79,Corn,0.65,75.4,0.47
881,8,80,Corn,0.91,68.1,0.33
882,8,81,Rice,0.83,84.2,0.81
883,8,82,Barley,0.71,66.7,0.71
884,8,83,Rice,0.75,80.1,0.89
885,8,84,Barley,0.56,82.1,0.64
886,8,85,Wheat,0.95,72.1,0.88
887,8,86,Soy,0.95,61.1,0.72
888,8,87,Rice,0.69,69.6,0.56
889,8,88,Wheat,0.83,84.3,0.44
890,8,89,Rice,0.88,80.2,0.34
891,8,90,Corn,0.91,74.6,0.3
892,8,91,Soy,0.86,81.4,0.8
893,8,92,Rice,0.75,66.5,0.67
894,8,93,Corn,0.85,87.8,0.41
895,8,94,Corn,0.97,85.2,0.71
896,8,95,Wheat,0.74,61.0,0.85
897,8,96,Corn,0.54,80.1,0.33
898,8,97,Wheat,0.9,68.3,0.78
899,8,98,Barley,0.86,74.9,0.8
900,8,99,Barley,0.65,65.9,0.69
901,9,0,Barley,0.79,82.0,0.86
902,9,1,Barley,0.54,61.3,0.88
903,9,2,Rice,0.74,76.6,0.76
904,9,3,Wheat,0.7,63.3,0.4
905,9,4,Barley,0.63,69.2,0.35
906,9,5,Corn,0.58,65.8,0.55
907,9,6,Wheat,0.67,73.0,0.54
908,9,7,Rice,0.97,74.4,0.39
909,9,8,Barley,0.76,79.8,0.32
910,9,9,Wheat,0.6,73.5,0.45
911,9,10,Soy,0.92,81.7,0.47
912,9,11,Barley,0.63,84.2,0.85
913,9,12,Wheat,0.9,89.8,0.89
914,9,13,Barley,0.51,63.7,0.89
915,9,14,Soy,0.96,72.3,0.79
916,9,15,Corn,0.77,67.6,0.76
917,9,16,Corn,0.88,81.7,0.86
918,9,17,Soy,0.66,75.5,0.5
919,9,18,Wheat,0.92,63.3,0.62
920,9,19,Rice,0.85,61.9,0.65
921,9,20,Barley,0.52,75.0,0.64
922,9,21,Rice,0.52,70.5,0.56
923,9,22,Barley,0.68,75.8,0.89
924,9,23,Rice,0.53,67.5,0.49
925,9,24,Barley,0.52,71.6,0.43
926,9,25,Corn,0.69,89.2,0.74
927,9,26,Barley,0.62,67.2,0.85
928,9,27,Barley,0.68,60.7,0.88
929,9,28,Soy,0.7,87.7,0.78
930,9,29,Soy,0.54,84.1,0.53
931,9,30,Barley,0.8,73.6,0.79
932,9,31,Barley,0.67,76.0,0.76
933,9,32,Wheat,0.88,70.1,0.54
934,9,33,Corn,1.0,64.3,0.36
935,9,34,Barley,0.69,68.0,0.81
936,9,35,Barley,0.87,70.7,0.48
937,9,36,Corn,0.65,76.7,0.37
938,9,37,Wheat,0.91,68.5,0.89
939,9,38,Soy,0.84,69.7,0.86
940,9,39,Soy,0.62,76.4,0.75
941,9,40,Corn,0.73,68.5,0.34
942,9,41,Barley,0.9,89.2,0.73
943,9,42,Soy,0.85,73.4,0.7
944,9,43,Barley,0.52,84.2,0.45
945,9,44,Rice,0.5,80.4,0.58
946,9,45,Barley,0.88,64.1,0.88
947,9,46,Soy,0.73,83.5,0.31
948,9,47,Barley,0.76,67.4,0.58
949,9,48,Barley,0.98,86.7,0.65
950,9,49,Wheat,0.57,81.7,0.82
951,9,50,Wheat,0.52,81.5,0.72
952,9,51,Barley,0.59,69.2,0.36
953,9,52,Corn,0.86,71.8,0.53
954,9,53,Corn,0.59,81.9,0.37
955,9,54,Corn,0.76,70.9,0.86
956,9,55,Corn,0.93,73.6,0.71
957,9,56,Soy,0.92,76.8,0.45
958,9,57,Corn,0.61,68.9,0.38
959,9,58,Soy,0.95,82.9,0.37
960,9,59,Corn,1.0,68.2,0.61
961,9,60,Barley,0.99,61.6,0.46
962,9,61,Corn,0.95,83.6,0.88
963,9,62,Barley,0.53,71.1,0.54
964,9,63,Barley,0.81,85.4,0.9
965,9,64,Wheat,0.72,78.7,0.82
966,9,65,Rice,0.64,84.9,0.84
967,9,66,Rice,0.66,71.4,0.53
968,9,67,Barley,0.97,76.8,0.37
969,9,68,Rice,0.98,60.4,0.8
970,9,69,Rice,0.55,67.7,0.3
971,9,70,Corn,0.6,86.2,0.57
972,9,71,Rice,0.96,73.2,0.39
973,9,72,Rice,0.81,79.1,0.84
974,9,73,Rice,0.85,68.4,0.82
975,9,74,Wheat,0.67,85.6,0.38
976,9,75,Rice,0.62,77.8,0.63
977,9,76,Corn,0.72,87.2,0.44
978,9,77,Soy,0.67,67.3,0.61
979,9,78,Wheat,0.97,81.8,0.89
980,9,79,Corn,0.58,60.6,0.44
981,9,80,Barley,1.0,77.9,0.34
982,9,81,Corn,0.95,69.0,0.45
983,9,82,Soy,0.79,63.7,0.89
984,9,83,Wheat,0.67,78.8,0.35
985,9,84,Soy,0.86,60.9,0.32
986,9,85,Barley,0.74,64.7,0.39
987,9,86,Barley,0.69,71.1,0.78
988,9,87,Barley,0.67,73.4,0.58
989,9,88,Corn,0.54,87.2,0.5
990,9,89,Corn,0.72,70.1,0.69
991,9,90,Rice,0.62,61.5,0.36
992,9,91,Barley,0.51,88.9,0.72
993,9,92,Soy,0.62,84.9,0.48
994,9,93,Barley,0.62,66.8,0.81
995,9,94,Wheat,0.65,75.5,0.73
996,9,95,Corn,0.97,64.7,0.83
997,9,96,Barley,0.95,88.7,0.41
998,9,97,Rice,0.52,75.5,0.39
999,9,98,Barley,0.62,74.2,0.73
1000,9,99,Rice,0.72,84.9,0.85
1001,10,0,Corn,0.64,63.9,0.78
1002,10,1,Corn,0.7,67.9,0.86
1003,10,2,Rice,0.92,82.0,0.31
1004,10,3,Wheat,0.78,78.4,0.41
1005,10,4,Corn,0.71,64.8,0.67
1006,10,5,Rice,0.74,66.3,0.55
1007,10,6,Corn,0.64,86.4,0.76
1008,10,7,Barley,0.61,84.7,0.34
1009,10,8,Soy,0.61,60.4,0.68
1010,10,9,Wheat,0.9,88.5,0.86
1011,10,10,Soy,0.6,77.5,0.44
1012,10,11,Wheat,0.96,74.1,0.71
1013,10,12,Barley,0.72,70.7,0.51
1014,10,13,Rice,0.77,71.3,0.52
1015,10,14,Rice,0.81,74.8,0.61
1016,10,15,Rice,0.65,66.3,0.48
1017,10,16,Barley,0.95,63.9,0.88
1018,10,17,Soy,0.8,76.8,0.33
1019,10,18,Corn,0.95,73.6,0.74
1020,10,19,Rice,0.75,80.3,0.35
1021,10,20,Corn,0.52,74.8,0.81
1022,10,21,Soy,0.52,71.8,0.59
1023,10,22,Corn,0.65,70.3,0.43
1024,10,23,Corn,0.92,77.3,0.59
1025,10,24,Corn,0.63,68.4,0.87
1026,10,25,Barley,0.74,84.5,0.4
1027,10,26,Soy,0.6,83.8,0.66
1028,10,27,Corn,0.88,79.3,0.58
1029,10,28,Rice,0.83,71.6,0.72
1030,10,29,Rice,0.95,78.1,0.4
1031,10,30,Soy,0.68,78.7,0.66
1032,10,31,Barley,0.99,80.3,0.81
1033,10,32,Corn,0.94,71.4,0.32
1034,10,33,Barley,0.72,72.5,0.78
1035,10,34,Soy,0.93,87.3,0.58
1036,10,35,Wheat,0.71,63.3,0.42
1037,10,36,Rice,0.89,63.9,0.66
1038,10,37,Corn,0.68,89.7,0.48
1039,10,38,Corn,0.63,78.7,0.89
1040,10,39,Soy,0.87,73.8,0.46
1041,10,40,Soy,0.98,63.6,0.73
1042,10,41,Barley,0.86,79.3,0.6
1043,10,42,Rice,0.99,83.3,0.54
1044,10,43,Barley,0.96,75.9,0.62
1045,10,44,Soy,0.71,61.5,0.48
1046,10,45,Rice,0.75,75.3,0.58
1047,10,46,Soy,0.6,64.6,0.53
1048,10,47,Barley,0.72,73.0,0.69
1049,10,48,Barley,0.88,68.8,0.73
1050,10,49,Barley,0.76,63.9,0.76
1051,10,50,Wheat,0.99,61.4,0.77
1052,10,51,Barley,0.56,78.0,0.51
1053,10,52,Corn,0.75,77.2,0.67
1054,10,53,Barley,0.77,64.8,0.6
1055,10,54,Soy,0.57,87.5,0.68
1056,10,55,Barley,0.9,86.2,0.51
1057,10,56,Soy,0.91,68.1,0.41
1058,10,57,Soy,0.95,75.1,0.74
1059,10,58,Rice,0.97,75.2,0.53
1060,10,59,Wheat,0.87,65.4,0.74
1061,10,60,Soy,0.92,71.9,0.72
1062,10,61,Soy,0.54,79.1,0.9
1063,10,62,Corn,0.69,75.0,0.52
1064,10,63,Barley,0.64,71.4,0.71
1065,10,64,Wheat,0.9,73.2,0.72
1066,10,65,Wheat,0.65,79.3,0.86
1067,10,66,Rice,0.75,87.6,0.6
1068,10,67,Soy,0.71,87.5,0.7
1069,10,68,Soy,0.88,85.3,0.75
1070,10,69,Corn,0.79,73.5,0.89
1071,10,70,Wheat,0.7,89.7,0.58
1072,10,71,Barley,0.57,64.8,0.45
1073,10,72,Rice,0.58,73.9,0.66
1074,10,73,Rice,0.86,76.2,0.56
1075,10,74,Rice,0.52,89.2,0.36
1076,10,75,Rice,0.72,74.4,0.57
1077,10,76,Wheat,0.86,79.6,0.72
1078,10,77,Soy,0.68,67.0,0.58
1079,10,78,Wheat,0.83,75.7,0.64
1080,10,79,Barley,0.88,79.7,0.73
1081,10,80,Rice,0.94,66.8,0.6
1082,10,81,Wheat,0.61,75.7,0.36
1083,10,82,Barley,0.85,79.7,0.72
1084,10,83,Corn,0.78,68.3,0.42
1085,10,84,Rice,0.73,74.0,0.73
1086,10,85,Soy,0.71,84.4,0.48
1087,10,86,Soy,0.94,76.1,0.62
1088,10,87,Soy,0.59,66.5,0.34
1089,10,88,Barley,0.89,66.4,0.47
1090,10,89,Wheat,0.54,81.2,0.85
1091,10,90,Rice,0.77,68.5,0.62
1092,10,91,Rice,0.58,60.7,0.84
1093,10,92,Rice,0.73,85.6,0.86
1094,10,93,Rice,0.74,60.6,0.47
1095,10,94,Corn,0.87,76.5,0.84
1096,10,95,Rice,0.6,66.7,0.69
1097,10,96,Corn,0.65,83.3,0.63
1098,10,97,Wheat,0.75,64.2,0.54
1099,10,98,Soy,0.88,85.6,0.45
1100,10,99,Corn,0.77,77.1,0.54
1101,11,0,Soy,0.9,65.1,0.69
1102,11,1,Soy,0.83,79.5,0.52
1103,11,2,Barley,0.96,60.9,0.51
1104,11,3,Corn,0.83,78.0,0.63
1105,11,4,Rice,0.67,82.3,0.33
1106,11,5,Barley,0.55,74.4,0.67
1107,11,6,Rice,0.85,64.5,0.48
1108,11,7,Soy,0.99,65.9,0.6
1109,11,8,Barley,0.74,64.4,0.8
1110,11,9,Rice,0.57,72.1,0.78
1111,11,10,Rice,0.66,65.3,0.48
1112,11,11,Wheat,0.71,69.0,0.33
1113,11,12,Barley,0.57,64.1,0.53
1114,11,13,Barley,0.67,65.3,0.37
1115,11,14,Soy,0.9,88.0,0.56
1116,11,15,Soy,0.66,60.4,0.8
1117,11,16,Barley,1.0,75.7,0.49
1118,11,17,Wheat,0.65,72.9,0.79
1119,11,18,Wheat,0.55,68.4,0.88
1120,11,19,Soy,0.89,83.9,0.71
1121,11,20,Corn,0.56,66.6,0.81
1122,11,21,Rice,0.52,86.8,0.81
1123,11,22,Soy,0.7,80.5,0.31
1124,11,23,Wheat,0.95,79.9,0.7
1125,11,24,Barley,0.79,88.9,0.76
1126,11,25,Wheat,0.96,86.0,0.57
1127,11,26,Barley,0.94,74.6,0.81
1128,11,27,Soy,0.54,77.3,0.7
1129,11,28,Rice,0.53,83.3,0.71
1130,11,29,Rice,0.65,66.2,0.54
1131,11,30,Soy,0.94,79.4,0.83
1132,11,31,Rice,0.75,68.2,0.53
1133,11,32,Rice,0.98,62.1,0.39
1134,11,33,Corn,0.65,89.5,0.49
1135,11,34,Corn,0.72,81.1,0.54
1136,11,35,Corn,0.51,81.1,0.75
1137,11,36,Barley,0.94,73.2,0.35
1138,11,37,Corn,0.58,65.9,0.7
1139,11,38,Soy,0.99,86.5,0.61
1140,11,39,Corn,0.65,78.9,0.49
1141,11,40,Soy,0.97,67.5,0.54
1142,11,41,Corn,0.84,64.9,0.72
1143,11,42,Rice,0.79,82.3,0.66
1144,11,43,Corn,0.56,65.3,0.34
1145,11,44,Soy,0.55,66.5,0.36
1146,11,45,Soy,0.63,63.0,0.72
1147,11,46,Soy,0.68,82.6,0.83
1148,11,47,Corn,0.81,78.9,0.4
1149,11,48,Barley,0.58,72.7,0.66
1150,11,49,Soy,0.85,65.3,0.42
1151,11,50,Barley,0.53,76.6,0.89
1152,11,51,Corn,0.93,79.4,0.68
1153,11,52,Barley,0.94,67.4,0.79
1154,11,53,Barley,0.95,69.6,0.47
1155,11,54,Soy,0.71,66.4,0.5
1156,11,55,Corn,0.57,70.7,0.39
1157,11,56,Soy,0.75,67.3,0.71
1158,11,57,Rice,0.88,74.6,0.89
1159,11,58,Wheat,0.63,88.1,0.59
1160,11,59,Barley,0.83,68.5,0.36
1161,11,60,Corn,0.51,72.4,0.31
1162,11,61,Barley,0.91,71.2,0.73
1163,11,62,Corn,0.61,65.9,0.41
1164,11,63,Soy,0.96,89.2,0.86
1165,11,64,Wheat,0.77,75.6,0.74
1166,11,65,Wheat,0.69,78.1,0.41
1167,11,66,Wheat,0.87,65.4,0.84
1168,11,67,Wheat,0.66,84.2,0.43
1169,11,68,Barley,0.86,86.2,0.87
1170,11,69,Corn,0.66,75.3,0.47
1171,11,70,Rice,0.92,69.5,0.38
1172,11,71,Corn,0.99,67.7,0.64
1173,11,72,Barley,0.83,62.7,0.66
1174,11,73,Soy,0.77,72.6,0.68
1175,11,74,Rice,0.73,77.5,0.46
1176,11,75,Rice,0.96,74.1,0.52
1177,11,76,Rice,0.72,75.7,0.89
1178,11,77,Barley,0.91,86.7,0.54
1179,11,78,Wheat,0.5,68.1,0.36
1180,11,79,Wheat,0.95,77.5,0.56
1181,11,80,Wheat,0.69,64.6,0.41
1182,11,81,Corn,0.64,78.9,0.39
1183,11,82,Wheat,0.58,62.7,0.53
1184,11,83,Rice,0.54,64.3,0.51
1185,11,84,Wheat,0.94,64.8,0.37
1186,11,85,Rice,0.67,78.8,0.31
1187,11,86,Rice,0.99,80.5,0.68
1188,11,87,Corn,0.71,60.3,0.44
1189,11,88,Wheat,0.97,84.8,0.81
1190,11,89,Soy,0.83,84.0,0.49
1191,11,90,Wheat,0.58,66.5,0.63
1192,11,91,Soy,0.65,62.7,0.43
1193,11,92,Corn,0.97,77.5,0.41
1194,11,93,Barley,0.71,86.1,0.87
1195,11,94,Corn,0.53,70.5,0.71
1196,11,95,Corn,0.67,89.0,0.87
1197,11,96,Soy,0.94,89.2,0.42
1198,11,97,Corn,1.0,60.4,0.75
1199,11,98,Rice,0.51,79.7,0.43
1200,11,99,Corn,0.74,70.5,0.75
1201,12,0,Corn,0.62,64.2,0.8
1202,12,1,Soy,0.99,82.2,0.43
1203,12,2,Corn,0.69,81.5,0.52
1204,12,3,Corn,0.97,61.5,0.66
1205,12,4,Wheat,0.81,64.2,0.85
1206,12,5,Rice,0.95,62.3,0.32
1207,12,6,Rice,0.97,77.8,0.63
1208,12,7,Rice,0.55,68.6,0.38
1209,12,8,Corn,0.6,76.9,0.55
1210,12,9,Rice,0.63,80.5,0.62
1211,12,10,Wheat,0.77,70.5,0.77
1212,12,11,Barley,0.62,70.5,0.9
1213,12,12,Barley,0.97,82.5,0.64
1214,12,13,Wheat,0.59,70.6,0.56
1215,12,14,Barley,0.59,70.5,0.6
1216,12,15,Barley,0.58,78.1,0.66
1217,12,16,Soy,0.72,62.1,0.35
1218,12,17,Corn,0.52,70.3,0.34
1219,12,18,Soy,0.84,63.9,0.51
1220,12,19,Soy,0.62,86.4,0.34
1221,12,20,Wheat,0.97,69.9,0.6
1222,12,21,Barley,0.59,74.0,0.45
1223,12,22,Wheat,0.54,62.6,0.33
1224,12,23,Rice,0.7,74.8,0.33
1225,12,24,Soy,0.62,79.7,0.55
1226,12,25,Barley,0.93,61.3,0.5
1227,12,26,Corn,0.76,70.0,0.79
1228,12,27,Soy,0.74,76.7,0.38
1229,12,28,Barley,0.89,89.9,0.32
1230,12,29,Rice,0.83,83.0,0.34
1231,12,30,Wheat,0.5,77.0,0.5
1232,12,31,Barley,0.84,66.3,0.66
1233,12,32,Barley,0.86,89.1,0.6
1234,12,33,Soy,0.59,66.0,0.64
1235,12,34,Barley,0.85,64.6,0.68
1236,12,35,Rice,1.0,72.8,0.49
1237,12,36,Corn,0.65,82.2,0.85
1238,12,37,Rice,0.52,62.7,0.31
1239,12,38,Barley,0.93,65.5,0.41
1240,12,39,Corn,0.6,78.7,0.69
1241,12,40,Rice,0.89,60.7,0.88
1242,12,41,Corn,0.7,79.8,0.39
1243,12,42,Soy,0.95,61.9,0.72
1244,12,43,Barley,0.97,71.1,0.45
1245,12,44,Corn,0.7,72.5,0.42
