x,y,soilBaseQuality,sunlight,nutrients,pH,organicMatter,compaction,salinity
407.04,372.32,0.389444,0.594263,0.436855,0.636762,0.56741,0.264654,0.520422
417.92,372.32,0.780986,0.757075,0.687916,0.293651,0.356473,0.436673,0.272608
428.8,372.32,0.783851,0.447842,0.782604,0.311628,0.469537,0.778221,0.685247
439.68,372.32,0.204685,0.301281,0.773991,0.88126,0.737991,0.871874,0.856677
450.56,372.32,0.489108,0.579706,0.453234,0.678552,0.27397,0.690089,0.415314
461.44,372.32,0.64138,0.754743,0.735736,0.522366,0.611818,0.523652,0.616017
472.32,372.32,0.768292,0.760325,0.688625,0.652143,0.308166,0.571229,0.763771
483.2,372.32,0.577703,0.44945,0.549018,0.582387,0.55073,0.423009,0.563648
494.08,372.32,0.388721,0.394883,0.520324,0.67783,0.774589,0.773558,0.456382
504.96,372.32,0.848559,0.563647,0.671695,0.589938,0.41839,0.507431,0.212304
515.84,372.32,0.830208,0.831083,0.628322,0.6985,0.691408,0.416946,0.450643
526.72,372.32,0.799574,0.788175,0.314415,0.477276,0.337625,0.663433,0.859664
537.6,372.32,0.688355,0.886442,0.523311,0.877076,0.381325,0.843635,0.654906
548.48,372.32,0.255914,0.717193,0.211288,0.204473,0.38084,0.682983,0.594411
559.36,372.32,0.599231,0.290414,0.606716,0.529439,0.221497,0.335037,0.327939
570.24,372.32,0.712905,0.551984,0.578583,0.612478,0.440159,0.692997,0.889755
581.12,372.32,0.577784,0.45643,0.849419,0.366139,0.442872,0.47273,0.343215
592,372.32,0.624197,0.416365,0.798121,0.680111,0.233558,0.809409,0.684584
602.88,372.32,0.414399,0.592392,0.378995,0.813629,0.682806,0.78571,0.443068
613.76,372.32,0.704303,0.220747,0.571008,0.517208,0.572731,0.24959,0.229687
624.64,372.32,0.81289,0.742587,0.219442,0.490673,0.299017,0.86886,0.656812
635.52,372.32,0.541889,0.44159,0.800028,0.266086,0.657955,0.698149,0.746197
646.4,372.32,0.691514,0.607557,0.53078,0.205912,0.299949,0.709775,0.819542
657.28,372.32,0.782755,0.595485,0.36261,0.587058,0.616232,0.733618,0.204266
330.88,383.2,0.288963,0.783208,0.233953,0.201853,0.625795,0.253395,0.492526
341.76,383.2,0.724812,0.222255,0.249338,0.366701,0.463845,0.849366,0.432787
352.64,383.2,0.2218,0.647515,0.278983,0.713314,0.355072,0.609764,0.719226
363.52,383.2,0.455021,0.419538,0.638768,0.337776,0.815023,0.801378,0.724834
374.4,383.2,0.531255,0.634995,0.729101,0.620218,0.518203,0.763054,0.62207
385.28,383.2,0.243998,0.816448,0.214596,0.768811,0.838703,0.263935,0.235512
396.16,383.2,0.402548,0.2133,0.468299,0.424348,0.660815,0.547282,0.237662
407.04,383.2,0.815887,0.257046,0.756888,0.370908,0.476584,0.495656,0.508684
417.92,383.2,0.391607,0.397034,0.333518,0.722862,0.832029,0.862619,0.443079
428.8,383.2,0.450233,0.725672,0.865149,0.494231,0.642121,0.879746,0.363042
439.68,383.2,0.580824,0.24368,0.398553,0.783372,0.256981,0.666852,0.307721
450.56,383.2,0.717795,0.314134,0.345383,0.633682,0.37118,0.202271,0.80459
461.44,383.2,0.647764,0.497927,0.413274,0.839371,0.694961,0.546792,0.662232
472.32,383.2,0.626991,0.509411,0.205312,0.877223,0.335083,0.870461,0.471455
483.2,383.2,0.777204,0.850206,0.634496,0.458028,0.893887,0.83305,0.3414
494.08,383.2,0.250867,0.599902,0.449121,0.768663,0.714036,0.594504,0.502345
504.96,383.2,0.885217,0.596776,0.406935,0.632981,0.894703,0.620209,0.572352
515.84,383.2,0.689664,0.267001,0.334584,0.416655,0.576411,0.339896,0.393879
526.72,383.2,0.711494,0.310357,0.665333,0.588698,0.260563,0.39983,0.846726
537.6,383.2,0.25445,0.332879,0.288127,0.305317,0.732781,0.537248,0.873979
548.48,383.2,0.546818,0.231752,0.476324,0.532034,0.628528,0.683259,0.265015
559.36,383.2,0.623231,0.403468,0.637367,0.412895,0.470469,0.771951,0.62955
570.24,383.2,0.84688,0.211847,0.823429,0.658375,0.322203,0.588763,0.347073
581.12,383.2,0.382766,0.788592,0.293799,0.437216,0.221472,0.381926,0.542533
592,383.2,0.754253,0.719174,0.516512,0.401071,0.750926,0.792837,0.733105
602.88,383.2,0.479453,0.576096,0.79812,0.202684,0.779564,0.535487,0.415579
613.76,383.2,0.350033,0.407438,0.84513,0.296914,0.419285,0.768559,0.755289
624.64,383.2,0.541488,0.457321,0.202362,0.724255,0.345914,0.296161,0.261471
635.52,383.2,0.367385,0.478087,0.604004,0.221638,0.297261,0.220516,0.422709
646.4,383.2,0.848187,0.813353,0.255814,0.42764,0.489449,0.853934,0.430325
657.28,383.2,0.369013,0.489422,0.645904,0.519046,0.69686,0.591033,0.61596
668.16,383.2,0.216145,0.459592,0.471249,0.557634,0.716914,0.473611,0.381888
330.88,394.08,0.862827,0.569773,0.443359,0.330212,0.84786,0.847363,0.35185
341.76,394.08,0.245121,0.867879,0.574559,0.893308,0.781231,0.630373,0.420949
352.64,394.08,0.37068,0.584307,0.651273,0.539693,0.873729,0.397177,0.858739
363.52,394.08,0.670589,0.788211,0.5747,0.686734,0.347803,0.845949,0.344368
374.4,394.08,0.864716,0.41956,0.526256,0.827544,0.789333,0.769615,0.257756
385.28,394.08,0.737193,0.716978,0.409606,0.782314,0.684857,0.784165,0.775622
396.16,394.08,0.566088,0.514538,0.29657,0.736768,0.898845,0.747844,0.376461
407.04,394.08,0.872574,0.245021,0.3352,0.643163,0.833231,0.7099,0.429897
417.92,394.08,0.281034,0.655849,0.574265,0.24575,0.875409,0.200521,0.873294
428.8,394.08,0.764741,0.770136,0.23105,0.601934,0.587114,0.440656,0.484248
439.68,394.08,0.371971,0.324821,0.359869,0.738059,0.639359,0.45644,0.574826
450.56,394.08,0.638203,0.304283,0.751287,0.610777,0.349304,0.886487,0.35394
461.44,394.08,0.282535,0.696387,0.583837,0.363569,0.452235,0.258102,0.409319
472.32,394.08,0.427644,0.258623,0.382613,0.292386,0.82876,0.413663,0.69432
483.2,394.08,0.515874,0.654319,0.278568,0.687845,0.77914,0.438437,0.525903
494.08,394.08,0.518499,0.694877,0.20073,0.256702,0.79916,0.752017,0.667479
504.96,394.08,0.248464,0.738504,0.821419,0.330999,0.534891,0.505257,0.494567
515.84,394.08,0.787127,0.563359,0.703887,0.314771,0.621983,0.8865,0.407157
526.72,394.08,0.550742,0.400163,0.201476,0.866616,0.854483,0.280044,0.654461
537.6,394.08,0.733623,0.518481,0.280364,0.352121,0.313358,0.281094,0.408823
548.48,394.08,0.212517,0.833111,0.876303,0.260981,0.671615,0.797722,0.39198
559.36,394.08,0.306507,0.402979,0.686547,0.893633,0.766338,0.490434,0.308404
570.24,394.08,0.48832,0.476934,0.515561,0.839063,0.677097,0.517037,0.805679
581.12,394.08,0.63158,0.597081,0.560139,0.465203,0.215562,0.640504,0.617324
592,394.08,0.328919,0.721598,0.826147,0.341437,0.654709,0.80245,0.402418
602.88,394.08,0.426324,0.700172,0.594398,0.532831,0.203151,0.380945,0.526464
613.76,394.08,0.769489,0.671379,0.634868,0.357809,0.248313,0.250428,0.296872
624.64,394.08,0.72541,0.567465,0.202551,0.45699,0.264546,0.56269,0.722193
635.52,394.08,0.280108,0.303194,0.439516,0.409027,0.824791,0.365664,0.550464
646.4,394.08,0.5795,0.268113,0.752882,0.805824,0.768285,0.44728,0.438655
657.28,394.08,0.771436,0.628225,0.765119,0.640925,0.399603,0.499986,0.798734
668.16,394.08,0.447916,0.550415,0.895606,0.273326,0.21788,0.898157,0.530316
330.88,404.96,0.282426,0.560847,0.352509,0.362534,0.66404,0.592025,0.571562
341.76,404.96,0.588832,0.757688,0.222026,0.268332,0.825802,0.774908,0.874156
352.64,404.96,0.694087,0.322188,0.412811,0.565523,0.750413,0.27793,0.306448
363.52,404.96,0.250016,0.577916,0.205182,0.497932,0.228331,0.200789,0.571258
374.4,404.96,0.246211,0.898945,0.201574,0.328637,0.559792,0.354083,0.491171
385.28,404.96,0.323833,0.746107,0.862732,0.712664,0.603796,0.884758,0.780996
396.16,404.96,0.529598,0.759666,0.755152,0.323685,0.881854,0.267963,0.689209
407.04,404.96,0.732267,0.345893,0.795657,0.782283,0.723809,0.800839,0.380215
417.92,404.96,0.75214,0.801628,0.751473,0.798351,0.800573,0.753047,0.226988
428.8,404.96,0.460366,0.207129,0.518158,0.584198,0.753237,0.480891,0.396863
439.68,404.96,0.457033,0.465649,0.277859,0.786631,0.325315,0.833011,0.210316
450.56,404.96,0.307169,0.200974,0.699524,0.839436,0.346867,0.595181,0.721719
461.44,404.96,0.870677,0.49602,0.201934,0.722817,0.397648,0.753407,0.621168
472.32,404.96,0.298222,0.606454,0.648155,0.558587,0.613583,0.266314,0.242786
483.2,404.96,0.46682,0.547204,0.439649,0.723853,0.812853,0.517508,0.610484
494.08,404.96,0.238168,0.450519,0.6208,0.345338,0.451493,0.420324,0.284774
504.96,404.96,0.598361,0.815505,0.806493,0.569037,0.411526,0.808427,0.391854
515.84,404.96,0.609174,0.661834,0.813022,0.707396,0.368288,0.561177,0.365983
526.72,404.96,0.781872,0.627491,0.408769,0.348692,0.274695,0.648418,0.872545
537.6,404.96,0.887548,0.265925,0.583029,0.225717,0.516444,0.303828,0.371055
548.48,404.96,0.767937,0.524152,0.455829,0.466298,0.439658,0.362322,0.835335
559.36,404.96,0.651183,0.27075,0.32719,0.360357,0.732584,0.240211,0.867753
570.24,404.96,0.200873,0.601388,0.333736,0.782744,0.328879,0.542505,0.231436
581.12,404.96,0.403574,0.290923,0.203981,0.391122,0.356848,0.587009,0.416839
592,404.96,0.673292,0.690838,0.587894,0.54123,0.31499,0.843723,0.807528
602.88,404.96,0.554647,0.306045,0.742863,0.305831,0.376795,0.870053,0.466188
613.76,404.96,0.209379,0.210264,0.433941,0.210251,0.611652,0.567677,0.792995
624.64,404.96,0.740531,0.210183,0.824431,0.244105,0.301106,0.828412,0.435227
635.52,404.96,0.457954,0.515422,0.652066,0.231246,0.306259,0.33996,0.572476
646.4,404.96,0.421249,0.283683,0.480004,0.775897,0.389728,0.322867,0.881727
657.28,404.96,0.566522,0.29292,0.447915,0.575901,0.303184,0.681857,0.586152
668.16,404.96,0.714836,0.349534,0.479147,0.555367,0.359717,0.403579,0.599472
330.88,415.84,0.460823,0.331991,0.8347,0.718777,0.647412,0.586766,0.750023
341.76,415.84,0.753672,0.726726,0.422499,0.274921,0.810409,0.702503,0.850817
352.64,415.84,0.300137,0.82537,0.832545,0.666659,0.21829,0.38046,0.34256
363.52,415.84,0.321474,0.862317,0.728712,0.83631,0.311851,0.307859,0.491677
374.4,415.84,0.471568,0.511438,0.891149,0.73239,0.643429,0.825849,0.551167
385.28,415.84,0.390841,0.512615,0.40119,0.244513,0.339341,0.623689,0.319434
396.16,415.84,0.24975,0.426192,0.270251,0.349887,0.351561,0.202796,0.816546
407.04,415.84,0.369851,0.383256,0.259105,0.491325,0.345572,0.787817,0.427635
417.92,415.84,0.457423,0.895676,0.719312,0.72899,0.507114,0.710462,0.561381
428.8,415.84,0.250543,0.636311,0.212548,0.441384,0.248926,0.413738,0.485897
439.68,415.84,0.388267,0.837426,0.60533,0.438017,0.363618,0.675581,0.587904
450.56,415.84,0.515179,0.678376,0.50445,0.685031,0.861632,0.563555,0.276356
461.44,415.84,0.307204,0.451372,0.503991,0.564627,0.447049,0.323303,0.393617
472.32,415.84,0.754162,0.833765,0.754998,0.804705,0.570076,0.767546,0.346089
483.2,415.84,0.619001,0.281283,0.631985,0.807268,0.21871,0.337316,0.345285
494.08,415.84,0.382328,0.812896,0.733189,0.697507,0.591273,0.337639,0.482538
504.96,415.84,0.552905,0.701194,0.558894,0.660109,0.252567,0.862885,0.324736
515.84,415.84,0.499615,0.286188,0.518353,0.353778,0.219953,0.373351,0.258483
526.72,415.84,0.590029,0.240897,0.404572,0.30903,0.32218,0.836557,0.216298
537.6,415.84,0.34089,0.273873,0.361583,0.523218,0.886769,0.894772,0.320726
548.48,415.84,0.578042,0.332411,0.603264,0.230947,0.833605,0.262158,0.691056
559.36,415.84,0.886171,0.225043,0.815791,0.485786,0.311232,0.434144,0.639564
570.24,415.84,0.331185,0.607495,0.698047,0.721214,0.648392,0.202618,0.830245
581.12,415.84,0.770573,0.839176,0.846543,0.211463,0.213048,0.308126,0.534681
592,415.84,0.899818,0.302897,0.655407,0.57786,0.435308,0.358672,0.608806
602.88,415.84,0.368913,0.42083,0.399862,0.355084,0.445873,0.315654,0.64087
613.76,415.84,0.557105,0.549798,0.380434,0.68829,0.257293,0.878481,0.509505
624.64,415.84,0.705686,0.881099,0.439749,0.576259,0.820275,0.386292,0.587722
635.52,415.84,0.833323,0.494418,0.222403,0.833141,0.597315,0.677811,0.511001
646.4,415.84,0.832623,0.836482,0.219807,0.301536,0.357312,0.419669,0.45662
657.28,415.84,0.603185,0.535323,0.89749,0.26029,0.885121,0.377924,0.748581
330.88,426.72,0.242414,0.356404,0.358086,0.7481,0.337504,0.597835,0.424359
341.76,426.72,0.257778,0.784127,0.81208,0.891102,0.378545,0.834484,0.824243
352.64,426.72,0.77586,0.612294,0.435243,0.708484,0.548776,0.45505,0.810019
363.52,426.72,0.706088,0.674719,0.366639,0.409274,0.310042,0.364129,0.469564
374.4,426.72,0.295163,0.542052,0.318145,0.337577,0.698457,0.47623,0.885677
385.28,426.72,0.83596,0.874066,0.410036,0.893739,0.758193,0.322116,0.884841
396.16,426.72,0.236738,0.2566,0.809083,0.812599,0.668894,0.344326,0.621082
407.04,426.72,0.317671,0.599376,0.531101,0.823759,0.374096,0.69774,0.333032
417.92,426.72,0.484138,0.861869,0.602596,0.579301,0.503921,0.720741,0.716878
428.8,426.72,0.302378,0.296971,0.702555,0.238339,0.271037,0.212591,0.232078
439.68,426.72,0.82923,0.334707,0.216918,0.865968,0.391307,0.826002,0.778567
450.56,426.72,0.860202,0.270328,0.499649,0.277872,0.669704,0.83075,0.201631
461.44,426.72,0.8438,0.628491,0.334663,0.427937,0.59036,0.73726,0.807238
472.32,426.72,0.894281,0.558001,0.624116,0.296659,0.654972,0.42667,0.334998
483.2,426.72,0.726009,0.439262,0.367076,0.655239,0.573969,0.383994,0.621207
494.08,426.72,0.765276,0.309995,0.499774,0.725478,0.380323,0.799423,0.80335
504.96,426.72,0.850027,0.730173,0.804981,0.793827,0.458663,0.239645,0.321764
515.84,426.72,0.849023,0.776904,0.229002,0.843304,0.434905,0.653118,0.239963
526.72,426.72,0.889877,0.879788,0.374961,0.715886,0.41905,0.542037,0.471124
537.6,426.72,0.793019,0.72603,0.892331,0.658295,0.836026,0.492105,0.483773
548.48,426.72,0.316349,0.391528,0.387124,0.266377,0.2217,0.292105,0.860204
559.36,426.72,0.480364,0.33175,0.281968,0.429387,0.208654,0.31097,0.372691
570.24,426.72,0.443559,0.764088,0.412654,0.433436,0.743876,0.587615,0.249322
581.12,426.72,0.262926,0.229652,0.520446,0.855944,0.755682,0.512777,0.61424
592,426.72,0.691708,0.804882,0.898013,0.808057,0.29641,0.385136,0.874434
602.88,426.72,0.318111,0.477241,0.834638,0.598474,0.608991,0.216606,0.827861
613.76,426.72,0.617645,0.327576,0.300552,0.861204,0.891663,0.513206,0.39464
624.64,426.72,0.735539,0.200822,0.443962,0.798465,0.230473,0.764408,0.75441
635.52,426.72,0.786155,0.377185,0.468649,0.577864,0.282068,0.466662,0.485921
646.4,426.72,0.378478,0.651799,0.460355,0.496588,0.22904,0.394992,0.895063
657.28,426.72,0.638031,0.411598,0.822924,0.355676,0.539174,0.223476,0.316881
330.88,437.6,0.530837,0.536683,0.511521,0.366377,0.537504,0.755483,0.264842
341.76,437.6,0.567977,0.619891,0.819251,0.454133,0.797076,0.387901,0.831996
352.64,437.6,0.879143,0.654563,0.417917,0.357621,0.406361,0.678272,0.654209
363.52,437.6,0.435401,0.873264,0.649272,0.873433,0.384862,0.572196,0.329109
374.4,437.6,0.724036,0.595672,0.44599,0.354873,0.232354,0.757511,0.521249
385.28,437.6,0.569859,0.612994,0.586091,0.237836,0.332885,0.505342,0.491969
396.16,437.6,0.229961,0.693243,0.423965,0.209104,0.447805,0.641882,0.366725
407.04,437.6,0.654167,0.420154,0.820934,0.889568,0.393418,0.570206,0.863001
417.92,437.6,0.57828,0.242402,0.29211,0.402316,0.638074,0.5381,0.557189
428.8,437.6,0.670428,0.395611,0.878438,0.340287,0.808605,0.564529,0.378123
439.68,437.6,0.24149,0.869871,0.670091,0.27145,0.663114,0.894056,0.280555
450.56,437.6,0.210919,0.635939,0.44728,0.665086,0.856093,0.368214,0.654654
461.44,437.6,0.349511,0.738421,0.617655,0.727791,0.780822,0.709765,0.230107
472.32,437.6,0.518896,0.347865,0.587296,0.289324,0.543476,0.565734,0.429611
483.2,437.6,0.452081,0.230262,0.607734,0.493571,0.200133,0.377825,0.565022
494.08,437.6,0.663247,0.371882,0.645576,0.674166,0.80782,0.892856,0.439252
504.96,437.6,0.763913,0.361071,0.893907,0.213423,0.899491,0.611562,0.741215
515.84,437.6,0.780314,0.421328,0.771322,0.39921,0.569193,0.458618,0.488534
526.72,437.6,0.21267,0.824351,0.718145,0.464751,0.854614,0.425879,0.758322
537.6,437.6,0.854747,0.603704,0.423344,0.617994,0.775586,0.86892,0.392161
548.48,437.6,0.683406,0.861777,0.631413,0.547319,0.322847,0.62532,0.560742
559.36,437.6,0.322339,0.336882,0.401957,0.202653,0.55821,0.273279,0.401863
570.24,437.6,0.227403,0.531896,0.690397,0.240072,0.456247,0.508542,0.504823
581.12,437.6,0.410861,0.734421,0.363145,0.365608,0.438126,0.586489,0.783603
592,437.6,0.313712,0.55541,0.275763,0.797118,0.517186,0.707177,0.444437
602.88,437.6,0.640034,0.432496,0.805179,0.762372,0.569379,0.307136,0.765025
613.76,437.6,0.227588,0.380414,0.266888,0.254991,0.71231,0.757285,0.295063
624.64,437.6,0.268558,0.365827,0.599887,0.479419,0.200249,0.763032,0.645027
635.52,437.6,0.438374,0.449521,0.52863,0.552086,0.804931,0.604393,0.449204
646.4,437.6,0.422117,0.41157,0.693641,0.862151,0.644067,0.59882,0.724523
657.28,437.6,0.313445,0.705956,0.589548,0.341033,0.88637,0.656436,0.396025
330.88,448.48,0.69868,0.513721,0.491088,0.767237,0.679548,0.890975,0.346656
341.76,448.48,0.679796,0.754007,0.791683,0.218171,0.303528,0.420313,0.570257
352.64,448.48,0.208459,0.824707,0.819461,0.430576,0.336277,0.613102,0.392727
363.52,448.48,0.780343,0.311922,0.217251,0.893789,0.817878,0.606799,0.334822
374.4,448.48,0.804247,0.363236,0.530846,0.602927,0.676956,0.821934,0.470165
385.28,448.48,0.456504,0.812909,0.616821,0.2363,0.666916,0.508505,0.254471
396.16,448.48,0.770444,0.728818,0.624728,0.778903,0.653525,0.54419,0.309479
407.04,448.48,0.789802,0.257292,0.502207,0.670145,0.369214,0.519458,0.663934
417.92,448.48,0.287092,0.226257,0.798756,0.891339,0.389492,0.429602,0.594267
428.8,448.48,0.866449,0.351537,0.864431,0.422953,0.264446,0.581252,0.459253
439.68,448.48,0.731361,0.889757,0.513725,0.601805,0.718575,0.238453,0.480707
450.56,448.48,0.4721,0.582643,0.590187,0.361902,0.639935,0.892393,0.832047
461.44,448.48,0.809149,0.511851,0.595981,0.896241,0.538108,0.494737,0.88758
472.32,448.48,0.7276,0.724339,0.581847,0.694049,0.875876,0.546278,0.217002
483.2,448.48,0.240322,0.227531,0.476255,0.771683,0.217288,0.78998,0.473488
494.08,448.48,0.735863,0.828433,0.754195,0.307963,0.511075,0.444382,0.469865
504.96,448.48,0.25101,0.436775,0.401912,0.860159,0.748626,0.797893,0.8564
515.84,448.48,0.386734,0.39263,0.843981,0.214334,0.21697,0.525828,0.708383
526.72,448.48,0.892846,0.872106,0.725385,0.233168,0.899637,0.30164,0.804851
537.6,448.48,0.216924,0.891619,0.378339,0.752787,0.820052,0.232534,0.86075
548.48,448.48,0.431128,0.476916,0.430615,0.482138,0.713691,0.632527,0.442297
559.36,448.48,0.562317,0.530421,0.398698,0.749051,0.723051,0.342678,0.763384
570.24,448.48,0.740021,0.668506,0.571767,0.732867,0.640612,0.397152,0.766035
581.12,448.48,0.640249,0.498791,0.670886,0.657174,0.490411,0.849224,0.509961
592,448.48,0.410463,0.881758,0.470711,0.641591,0.458674,0.701326,0.223728
602.88,448.48,0.272365,0.433853,0.466026,0.634682,0.764274,0.664723,0.483732
613.76,448.48,0.587325,0.807402,0.347117,0.427345,0.575908,0.718884,0.260212
624.64,448.48,0.316521,0.216036,0.826247,0.75677,0.514827,0.597133,0.513943
635.52,448.48,0.805238,0.546357,0.823904,0.315701,0.528115,0.394615,0.757291
646.4,448.48,0.786789,0.895941,0.78102,0.859154,0.429794,0.347046,0.593835
657.28,448.48,0.294068,0.811769,0.877568,0.681392,0.719171,0.324685,0.208738
341.76,459.36,0.395079,0.843568,0.26895,0.5116,0.859604,0.895197,0.368369
352.64,459.36,0.474431,0.59233,0.682313,0.379669,0.238687,0.606217,0.49537
363.52,459.36,0.566802,0.800832,0.352661,0.45359,0.796773,0.233681,0.412744
374.4,459.36,0.326567,0.380727,0.80658,0.420635,0.292496,0.784148,0.202027
385.28,459.36,0.811667,0.208832,0.210765,0.306746,0.852401,0.279716,0.618346
396.16,459.36,0.812005,0.274913,0.786716,0.386436,0.667243,0.569028,0.566105
407.04,459.36,0.70593,0.275245,0.861474,0.372731,0.876077,0.314136,0.626322
417.92,459.36,0.77285,0.347817,0.839066,0.899417,0.528544,0.745645,0.420052
428.8,459.36,0.62104,0.629793,0.42208,0.532707,0.638625,0.432845,0.639454
439.68,459.36,0.591026,0.512561,0.3578,0.50303,0.587474,0.244516,0.689466
450.56,459.36,0.354716,0.613544,0.35557,0.860646,0.688789,0.317045,0.333377
461.44,459.36,0.664866,0.431181,0.759699,0.537716,0.578998,0.698764,0.537134
472.32,459.36,0.207542,0.54441,0.757186,0.628582,0.274203,0.279266,0.261289
483.2,459.36,0.712828,0.512111,0.700743,0.403853,0.824672,0.858543,0.706883
494.08,459.36,0.512146,0.203059,0.496349,0.666862,0.616603,0.65192,0.627508
504.96,459.36,0.405392,0.768964,0.760885,0.870258,0.300145,0.620584,0.507975
515.84,459.36,0.679142,0.419348,0.845108,0.686684,0.763758,0.702295,0.415266
526.72,459.36,0.83796,0.781561,0.476555,0.650788,0.393672,0.277298,0.854641
537.6,459.36,0.318344,0.235841,0.661524,0.63049,0.2389,0.257873,0.397352
548.48,459.36,0.655503,0.709793,0.82486,0.860895,0.578757,0.685745,0.831153
559.36,459.36,0.678902,0.406328,0.439127,0.458045,0.625676,0.384236,0.244729
570.24,459.36,0.489434,0.88653,0.459994,0.427395,0.768091,0.736549,0.878183
581.12,459.36,0.261763,0.813847,0.832824,0.380108,0.849689,0.594348,0.810598
592,459.36,0.888589,0.652221,0.307949,0.644091,0.462014,0.232809,0.604986
602.88,459.36,0.840771,0.718554,0.536139,0.619674,0.224882,0.775266,0.877718
